threshold,precision,recall,f1,f2,specificity,roc_auc,pr_auc,tn,fp,fn,tp,false_positive_count,false_negative_count,true_positive_count,true_negative_count,total_cost
0.42,0.028953229398663696,1.0,0.05627705627705628,0.12974051896207583,0.9454112933516965,0.9987142568211805,0.8417199752838934,7551,436,0,13,436.0,0.0,13.0,7551.0,436.0
0.43,0.029748283752860413,1.0,0.057777777777777775,0.1329243353783231,0.946913734819081,0.9987142568211805,0.8417199752838934,7563,424,0,13,424.0,0.0,13.0,7563.0,424.0
0.44,0.030952380952380953,1.0,0.06004618937644342,0.13771186440677965,0.9490421935645423,0.9987142568211805,0.8417199752838934,7580,407,0,13,407.0,0.0,13.0,7580.0,407.0
0.45,0.03155339805825243,1.0,0.0611764705882353,0.1400862068965517,0.9500438212094654,0.9987142568211805,0.8417199752838934,7588,399,0,13,399.0,0.0,13.0,7588.0,399.0
0.46,0.0325,1.0,0.06295399515738499,0.14380530973451328,0.9515462626768498,0.9987142568211805,0.8417199752838934,7600,387,0,13,387.0,0.0,13.0,7600.0,387.0
0.47,0.03359173126614987,1.0,0.065,0.1480637813211845,0.9531739075998498,0.9987142568211805,0.8417199752838934,7613,374,0,13,374.0,0.0,13.0,7613.0,374.0
0.48,0.034759358288770054,1.0,0.06718346253229975,0.15258215962441316,0.9548015525228496,0.9987142568211805,0.8417199752838934,7626,361,0,13,361.0,0.0,13.0,7626.0,361.0
0.49,0.03571428571428571,1.0,0.06896551724137931,0.15625,0.9560535870790033,0.9987142568211805,0.8417199752838934,7636,351,0,13,351.0,0.0,13.0,7636.0,351.0
0.5,0.036011080332409975,1.0,0.06951871657754011,0.15738498789346247,0.9564291974458495,0.9987142568211805,0.8417199752838934,7639,348,0,13,348.0,0.0,13.0,7639.0,348.0
0.51,0.036827195467422094,1.0,0.07103825136612021,0.16049382716049382,0.9574308250907725,0.9987142568211805,0.8417199752838934,7647,340,0,13,340.0,0.0,13.0,7647.0,340.0
0.52,0.03724928366762178,1.0,0.0718232044198895,0.16209476309226933,0.957931638913234,0.9987142568211805,0.8417199752838934,7651,336,0,13,336.0,0.0,13.0,7651.0,336.0
0.53,0.03812316715542522,1.0,0.07344632768361582,0.16539440203562342,0.958933266558157,0.9987142568211805,0.8417199752838934,7659,328,0,13,328.0,0.0,13.0,7659.0,328.0
0.54,0.03869047619047619,1.0,0.07449856733524356,0.16752577319587628,0.9595592838362339,0.9987142568211805,0.8417199752838934,7664,323,0,13,323.0,0.0,13.0,7664.0,323.0
0.55,0.03939393939393939,1.0,0.07580174927113703,0.17015706806282724,0.9603105045699262,0.9987142568211805,0.8417199752838934,7670,317,0,13,317.0,0.0,13.0,7670.0,317.0
0.56,0.040880503144654086,1.0,0.07854984894259819,0.17567567567567569,0.9618129460373106,0.9987142568211805,0.8417199752838934,7682,305,0,13,305.0,0.0,13.0,7682.0,305.0
0.57,0.04180064308681672,1.0,0.08024691358024691,0.1790633608815427,0.9626893702266183,0.9987142568211805,0.8417199752838934,7689,298,0,13,298.0,0.0,13.0,7689.0,298.0
0.58,0.042071197411003236,1.0,0.08074534161490683,0.18005540166204986,0.962939777137849,0.9987142568211805,0.8417199752838934,7691,296,0,13,296.0,0.0,13.0,7691.0,296.0
0.59,0.042483660130718956,1.0,0.08150470219435736,0.18156424581005587,0.9633153875046951,0.9987142568211805,0.8417199752838934,7694,293,0,13,293.0,0.0,13.0,7694.0,293.0
0.6,0.04262295081967213,1.0,0.08176100628930817,0.18207282913165265,0.9634405909603105,0.9987142568211805,0.8417199752838934,7695,292,0,13,292.0,0.0,13.0,7695.0,292.0
0.61,0.043478260869565216,1.0,0.08333333333333333,0.18518518518518517,0.9641918116940028,0.9987142568211805,0.8417199752838934,7701,286,0,13,286.0,0.0,13.0,7701.0,286.0
0.62,0.04391891891891892,1.0,0.08414239482200647,0.1867816091954023,0.9645674220608489,0.9987142568211805,0.8417199752838934,7704,283,0,13,283.0,0.0,13.0,7704.0,283.0
0.63,0.04529616724738676,1.0,0.08666666666666667,0.19174041297935104,0.9656942531613872,0.9987142568211805,0.8417199752838934,7713,274,0,13,274.0,0.0,13.0,7713.0,274.0
0.64,0.04659498207885305,1.0,0.08904109589041095,0.19637462235649547,0.9666958808063103,0.9987142568211805,0.8417199752838934,7721,266,0,13,266.0,0.0,13.0,7721.0,266.0
0.65,0.04779411764705882,1.0,0.0912280701754386,0.2006172839506173,0.9675723049956179,0.9987142568211805,0.8417199752838934,7728,259,0,13,259.0,0.0,13.0,7728.0,259.0
0.66,0.04868913857677903,1.0,0.09285714285714286,0.20376175548589343,0.9681983222736947,0.9987142568211805,0.8417199752838934,7733,254,0,13,254.0,0.0,13.0,7733.0,254.0
0.67,0.049429657794676805,1.0,0.09420289855072464,0.20634920634920634,0.9686991360961562,0.9987142568211805,0.8417199752838934,7737,250,0,13,250.0,0.0,13.0,7737.0,250.0
0.68,0.04980842911877394,1.0,0.0948905109489051,0.20766773162939298,0.968949543007387,0.9987142568211805,0.8417199752838934,7739,248,0,13,248.0,0.0,13.0,7739.0,248.0
0.69,0.050387596899224806,1.0,0.0959409594095941,0.20967741935483872,0.9693251533742331,0.9987142568211805,0.8417199752838934,7742,245,0,13,245.0,0.0,13.0,7742.0,245.0
0.7,0.051181102362204724,1.0,0.09737827715355805,0.21241830065359477,0.9698259671966947,0.9987142568211805,0.8417199752838934,7746,241,0,13,241.0,0.0,13.0,7746.0,241.0
0.71,0.052,1.0,0.09885931558935361,0.2152317880794702,0.9703267810191561,0.9987142568211805,0.8417199752838934,7750,237,0,13,237.0,0.0,13.0,7750.0,237.0
0.72,0.05371900826446281,1.0,0.10196078431372549,0.22108843537414966,0.9713284086640791,0.9987142568211805,0.8417199752838934,7758,229,0,13,229.0,0.0,13.0,7758.0,229.0
0.73,0.05555555555555555,1.0,0.10526315789473684,0.22727272727272727,0.9723300363090022,0.9987142568211805,0.8417199752838934,7766,221,0,13,221.0,0.0,13.0,7766.0,221.0
0.74,0.05627705627705628,1.0,0.10655737704918032,0.22968197879858657,0.9727056466758482,0.9987142568211805,0.8417199752838934,7769,218,0,13,218.0,0.0,13.0,7769.0,218.0
0.75,0.05726872246696035,1.0,0.10833333333333334,0.23297491039426524,0.9732064604983097,0.9987142568211805,0.8417199752838934,7773,214,0,13,214.0,0.0,13.0,7773.0,214.0
0.76,0.05803571428571429,1.0,0.10970464135021098,0.23550724637681159,0.9735820708651559,0.9987142568211805,0.8417199752838934,7776,211,0,13,211.0,0.0,13.0,7776.0,211.0
0.77,0.05963302752293578,1.0,0.11255411255411256,0.24074074074074073,0.9743332915988482,0.9987142568211805,0.8417199752838934,7782,205,0,13,205.0,0.0,13.0,7782.0,205.0
0.78,0.061611374407582936,1.0,0.11607142857142858,0.24714828897338403,0.9752097157881557,0.9987142568211805,0.8417199752838934,7789,198,0,13,198.0,0.0,13.0,7789.0,198.0
0.79,0.0625,1.0,0.11764705882352941,0.25,0.9755853261550019,0.9987142568211805,0.8417199752838934,7792,195,0,13,195.0,0.0,13.0,7792.0,195.0
0.8,0.06598984771573604,1.0,0.12380952380952381,0.26104417670682734,0.976962564166771,0.9987142568211805,0.8417199752838934,7803,184,0,13,184.0,0.0,13.0,7803.0,184.0
0.81,0.06735751295336788,1.0,0.1262135922330097,0.2653061224489796,0.9774633779892326,0.9987142568211805,0.8417199752838934,7807,180,0,13,180.0,0.0,13.0,7807.0,180.0
0.82,0.07065217391304347,1.0,0.1319796954314721,0.2754237288135593,0.9785902090897709,0.9987142568211805,0.8417199752838934,7816,171,0,13,171.0,0.0,13.0,7816.0,171.0
0.83,0.07344632768361582,1.0,0.1368421052631579,0.2838427947598253,0.9794666332790785,0.9987142568211805,0.8417199752838934,7823,164,0,13,164.0,0.0,13.0,7823.0,164.0
0.84,0.07514450867052024,1.0,0.13978494623655913,0.28888888888888886,0.97996744710154,0.9987142568211805,0.8417199752838934,7827,160,0,13,160.0,0.0,13.0,7827.0,160.0
0.85,0.07926829268292683,1.0,0.14689265536723164,0.30092592592592593,0.9810942782020784,0.9987142568211805,0.8417199752838934,7836,151,0,13,151.0,0.0,13.0,7836.0,151.0
0.86,0.08441558441558442,1.0,0.15568862275449102,0.3155339805825243,0.9823463127582321,0.9987142568211805,0.8417199752838934,7846,141,0,13,141.0,0.0,13.0,7846.0,141.0
0.87,0.08783783783783784,1.0,0.16149068322981366,0.325,0.9830975334919244,0.9987142568211805,0.8417199752838934,7852,135,0,13,135.0,0.0,13.0,7852.0,135.0
0.88,0.0896551724137931,1.0,0.16455696202531644,0.3299492385786802,0.9834731438587705,0.9987142568211805,0.8417199752838934,7855,132,0,13,132.0,0.0,13.0,7855.0,132.0
0.89,0.08955223880597014,0.9230769230769231,0.16326530612244897,0.3225806451612903,0.9847251784149242,0.9987142568211805,0.8417199752838934,7865,122,1,12,122.0,1.0,12.0,7865.0,147.0
0.9,0.09375,0.9230769230769231,0.1702127659574468,0.3333333333333333,0.9854763991486165,0.9987142568211805,0.8417199752838934,7871,116,1,12,116.0,1.0,12.0,7871.0,141.0
0.91,0.09917355371900827,0.9230769230769231,0.1791044776119403,0.3468208092485549,0.9863528233379242,0.9987142568211805,0.8417199752838934,7878,109,1,12,109.0,1.0,12.0,7878.0,134.0
0.92,0.10714285714285714,0.9230769230769231,0.192,0.36585365853658536,0.9874796544384625,0.9987142568211805,0.8417199752838934,7887,100,1,12,100.0,1.0,12.0,7887.0,125.0
0.93,0.12,0.9230769230769231,0.21238938053097345,0.39473684210526316,0.988982095905847,0.9987142568211805,0.8417199752838934,7899,88,1,12,88.0,1.0,12.0,7899.0,113.0
0.94,0.1276595744680851,0.9230769230769231,0.22429906542056074,0.410958904109589,0.9897333166395392,0.9987142568211805,0.8417199752838934,7905,82,1,12,82.0,1.0,12.0,7905.0,107.0
0.95,0.13186813186813187,0.9230769230769231,0.23076923076923078,0.4195804195804196,0.9901089270063854,0.9987142568211805,0.8417199752838934,7908,79,1,12,79.0,1.0,12.0,7908.0,104.0
0.96,0.14814814814814814,0.9230769230769231,0.2553191489361702,0.45112781954887216,0.9913609615625392,0.9987142568211805,0.8417199752838934,7918,69,1,12,69.0,1.0,12.0,7918.0,94.0
0.97,0.17142857142857143,0.9230769230769231,0.2891566265060241,0.4918032786885246,0.9927381995743082,0.9987142568211805,0.8417199752838934,7929,58,1,12,58.0,1.0,12.0,7929.0,83.0
0.98,0.18181818181818182,0.9230769230769231,0.3037974683544304,0.5084745762711864,0.9932390133967698,0.9987142568211805,0.8417199752838934,7933,54,1,12,54.0,1.0,12.0,7933.0,79.0
0.99,0.21818181818181817,0.9230769230769231,0.35294117647058826,0.5607476635514018,0.9946162514085388,0.9987142568211805,0.8417199752838934,7944,43,1,12,43.0,1.0,12.0,7944.0,68.0
