threshold,precision,recall,f1,f2,specificity,roc_auc,pr_auc,tn,fp,fn,tp,false_positive_count,false_negative_count,true_positive_count,true_negative_count,total_cost
0.01,0.12903225806451613,0.9230769230769231,0.22641509433962265,0.41379310344827586,0.9898585200951546,0.9751808226830139,0.8544792721501461,7906,81,1,12,81.0,1.0,12.0,7906.0,106.0
0.02,0.19672131147540983,0.9230769230769231,0.32432432432432434,0.5309734513274337,0.9938650306748467,0.9751808226830139,0.8544792721501461,7938,49,1,12,49.0,1.0,12.0,7938.0,74.0
0.03,0.24489795918367346,0.9230769230769231,0.3870967741935484,0.594059405940594,0.9953674721422311,0.9751808226830139,0.8544792721501461,7950,37,1,12,37.0,1.0,12.0,7950.0,62.0
0.04,0.26666666666666666,0.9230769230769231,0.41379310344827586,0.6185567010309279,0.9958682859646927,0.9751808226830139,0.8544792721501461,7954,33,1,12,33.0,1.0,12.0,7954.0,58.0
0.05,0.3076923076923077,0.9230769230769231,0.46153846153846156,0.6593406593406593,0.9966195066983848,0.9751808226830139,0.8544792721501461,7960,27,1,12,27.0,1.0,12.0,7960.0,52.0
0.06,0.35294117647058826,0.9230769230769231,0.5106382978723404,0.6976744186046512,0.9972455239764617,0.9751808226830139,0.8544792721501461,7965,22,1,12,22.0,1.0,12.0,7965.0,47.0
0.07,0.3870967741935484,0.9230769230769231,0.5454545454545454,0.7228915662650602,0.9976211343433079,0.9751808226830139,0.8544792721501461,7968,19,1,12,19.0,1.0,12.0,7968.0,44.0
0.08,0.41379310344827586,0.9230769230769231,0.5714285714285714,0.7407407407407407,0.9978715412545386,0.9751808226830139,0.8544792721501461,7970,17,1,12,17.0,1.0,12.0,7970.0,42.0
0.09,0.46153846153846156,0.9230769230769231,0.6153846153846154,0.7692307692307693,0.9982471516213848,0.9751808226830139,0.8544792721501461,7973,14,1,12,14.0,1.0,12.0,7973.0,39.0
0.1,0.5,0.9230769230769231,0.6486486486486487,0.7894736842105263,0.9984975585326155,0.9751808226830139,0.8544792721501461,7975,12,1,12,12.0,1.0,12.0,7975.0,37.0
0.11,0.5,0.9230769230769231,0.6486486486486487,0.7894736842105263,0.9984975585326155,0.9751808226830139,0.8544792721501461,7975,12,1,12,12.0,1.0,12.0,7975.0,37.0
0.12,0.5,0.9230769230769231,0.6486486486486487,0.7894736842105263,0.9984975585326155,0.9751808226830139,0.8544792721501461,7975,12,1,12,12.0,1.0,12.0,7975.0,37.0
0.13,0.5454545454545454,0.9230769230769231,0.6857142857142857,0.8108108108108109,0.9987479654438463,0.9751808226830139,0.8544792721501461,7977,10,1,12,10.0,1.0,12.0,7977.0,35.0
0.14,0.6,0.9230769230769231,0.7272727272727273,0.8333333333333334,0.998998372355077,0.9751808226830139,0.8544792721501461,7979,8,1,12,8.0,1.0,12.0,7979.0,33.0
0.15,0.6,0.9230769230769231,0.7272727272727273,0.8333333333333334,0.998998372355077,0.9751808226830139,0.8544792721501461,7979,8,1,12,8.0,1.0,12.0,7979.0,33.0
0.16,0.6,0.9230769230769231,0.7272727272727273,0.8333333333333334,0.998998372355077,0.9751808226830139,0.8544792721501461,7979,8,1,12,8.0,1.0,12.0,7979.0,33.0
