threshold,precision,recall,f1,f2,specificity,roc_auc,pr_auc,tn,fp,fn,tp,false_positive_count,false_negative_count,true_positive_count,true_negative_count,total_cost
0.27,0.002141810393416751,1.0,0.0042744656917885265,0.010618084274058344,0.21871138570167697,0.979179634877131,0.7703100188553035,9912,35408,0,76,35408.0,0.0,76.0,9912.0,35408.0
0.28,0.0023361613180868067,1.0,0.004661432777232581,0.011572664149104642,0.28384819064430716,0.979179634877131,0.7703100188553035,12864,32456,0,76,32456.0,0.0,76.0,12864.0,32456.0
0.29,0.0025472947729511257,0.9868421052631579,0.005081472949625665,0.012606313241671429,0.3519858781994704,0.979179634877131,0.7703100188553035,15952,29368,1,75,29368.0,1.0,75.0,15952.0,29393.0
0.3,0.002828480917182079,0.9868421052631579,0.005640794223826715,0.013982102908277404,0.4165710503089144,0.979179634877131,0.7703100188553035,18879,26441,1,75,26441.0,1.0,75.0,18879.0,26466.0
0.31,0.003131524008350731,0.9868421052631579,0.006243236493798385,0.015461367197163355,0.4731906443071492,0.979179634877131,0.7703100188553035,21445,23875,1,75,23875.0,1.0,75.0,21445.0,23900.0
0.32,0.0035123870182175807,0.9868421052631579,0.006999860002799944,0.017315417647873668,0.5304942630185349,0.979179634877131,0.7703100188553035,24042,21278,1,75,21278.0,1.0,75.0,24042.0,21303.0
0.33,0.003947368421052632,0.9868421052631579,0.007863283707276158,0.019426025694156652,0.5824139452780229,0.979179634877131,0.7703100188553035,26395,18925,1,75,18925.0,1.0,75.0,26395.0,18950.0
0.34,0.004477344636141126,0.9868421052631579,0.008914244963451596,0.02198768689533861,0.6320388349514563,0.979179634877131,0.7703100188553035,28644,16676,1,75,16676.0,1.0,75.0,28644.0,16701.0
0.35,0.005093724531377343,0.9868421052631579,0.010135135135135136,0.024953420282140006,0.676765225066196,0.979179634877131,0.7703100188553035,30671,14649,1,75,14649.0,1.0,75.0,30671.0,14674.0
0.36,0.005831130461825532,0.9868421052631579,0.01159375483073118,0.02848245480783837,0.7178508384819065,0.979179634877131,0.7703100188553035,32533,12787,1,75,12787.0,1.0,75.0,32533.0,12812.0
