threshold,precision,recall,f1,f2,specificity,roc_auc,pr_auc,tn,fp,fn,tp,false_positive_count,false_negative_count,true_positive_count,true_negative_count,total_cost
0.27,0.6666666666666666,0.9230769230769231,0.7741935483870968,0.8571428571428571,0.9992487792663077,0.9991717309859289,0.8051995013533476,7981,6,1,12,6.0,1.0,12.0,7981.0,31.0
0.28,0.7058823529411765,0.9230769230769231,0.8,0.8695652173913043,0.9993739827219231,0.9991717309859289,0.8051995013533476,7982,5,1,12,5.0,1.0,12.0,7982.0,30.0
0.29,0.7058823529411765,0.9230769230769231,0.8,0.8695652173913043,0.9993739827219231,0.9991717309859289,0.8051995013533476,7982,5,1,12,5.0,1.0,12.0,7982.0,30.0
0.3,0.75,0.9230769230769231,0.8275862068965517,0.8823529411764706,0.9994991861775385,0.9991717309859289,0.8051995013533476,7983,4,1,12,4.0,1.0,12.0,7983.0,29.0
0.31,0.75,0.9230769230769231,0.8275862068965517,0.8823529411764706,0.9994991861775385,0.9991717309859289,0.8051995013533476,7983,4,1,12,4.0,1.0,12.0,7983.0,29.0
0.32,0.75,0.9230769230769231,0.8275862068965517,0.8823529411764706,0.9994991861775385,0.9991717309859289,0.8051995013533476,7983,4,1,12,4.0,1.0,12.0,7983.0,29.0
0.33,0.8,0.9230769230769231,0.8571428571428571,0.8955223880597015,0.9996243896331539,0.9991717309859289,0.8051995013533476,7984,3,1,12,3.0,1.0,12.0,7984.0,28.0
0.34,0.8,0.9230769230769231,0.8571428571428571,0.8955223880597015,0.9996243896331539,0.9991717309859289,0.8051995013533476,7984,3,1,12,3.0,1.0,12.0,7984.0,28.0
0.35,0.8,0.9230769230769231,0.8571428571428571,0.8955223880597015,0.9996243896331539,0.9991717309859289,0.8051995013533476,7984,3,1,12,3.0,1.0,12.0,7984.0,28.0
0.36,0.8,0.9230769230769231,0.8571428571428571,0.8955223880597015,0.9996243896331539,0.9991717309859289,0.8051995013533476,7984,3,1,12,3.0,1.0,12.0,7984.0,28.0
0.37,0.8,0.9230769230769231,0.8571428571428571,0.8955223880597015,0.9996243896331539,0.9991717309859289,0.8051995013533476,7984,3,1,12,3.0,1.0,12.0,7984.0,28.0
0.38,0.8,0.9230769230769231,0.8571428571428571,0.8955223880597015,0.9996243896331539,0.9991717309859289,0.8051995013533476,7984,3,1,12,3.0,1.0,12.0,7984.0,28.0
0.39,0.8571428571428571,0.9230769230769231,0.8888888888888888,0.9090909090909091,0.9997495930887692,0.9991717309859289,0.8051995013533476,7985,2,1,12,2.0,1.0,12.0,7985.0,27.0
0.4,0.8571428571428571,0.9230769230769231,0.8888888888888888,0.9090909090909091,0.9997495930887692,0.9991717309859289,0.8051995013533476,7985,2,1,12,2.0,1.0,12.0,7985.0,27.0
0.41,0.8571428571428571,0.9230769230769231,0.8888888888888888,0.9090909090909091,0.9997495930887692,0.9991717309859289,0.8051995013533476,7985,2,1,12,2.0,1.0,12.0,7985.0,27.0
0.42,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,1,12,1.0,1.0,12.0,7986.0,26.0
0.43,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,1,12,1.0,1.0,12.0,7986.0,26.0
0.44,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,1,12,1.0,1.0,12.0,7986.0,26.0
0.45,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,1,12,1.0,1.0,12.0,7986.0,26.0
0.46,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,1,12,1.0,1.0,12.0,7986.0,26.0
